age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income category
36,6,345.35778549208936,11,9,2,10,0,4,1,19.397002406443235,0.0,40,38,1
33,3,291.62132980973803,11,9,4,4,1,4,1,0.0,0.0,20,38,0
22,6,541.6308706120802,15,10,4,10,3,2,0,0.0,0.0,40,38,0
43,5,491.8282220450551,9,13,4,11,1,4,1,0.0,0.0,42,38,0
67,3,190.09208294929067,1,7,2,9,0,4,1,0.0,0.0,8,38,0
30,3,389.85766633477914,8,11,0,9,4,4,0,0.0,0.0,40,38,0
56,3,318.0062892459833,7,12,3,7,1,4,1,0.0,0.0,25,19,0
31,3,395.55530586758664,9,13,4,9,3,4,1,0.0,0.0,25,38,0
33,3,343.4574209418105,9,13,2,3,0,4,1,0.0,0.0,40,38,1
26,3,438.47690931222365,11,9,2,7,0,4,1,0.0,0.0,40,38,0
33,3,333.71095277200595,9,13,2,3,0,4,1,0.0,0.0,40,38,1
46,1,574.240367790353,1,7,2,13,0,4,1,0.0,0.0,30,38,0
59,3,609.9344227046051,9,13,2,9,0,4,1,0.0,0.0,40,38,1
38,0,308.9207017990216,11,9,2,0,0,4,1,0.0,0.0,40,38,1
65,3,401.7461885320133,1,7,6,7,4,3,1,0.0,0.0,40,38,0
40,3,310.0467706653304,8,11,2,12,0,4,1,0.0,0.0,40,38,1
42,3,334.5878061137315,11,9,2,0,5,4,0,0.0,0.0,35,38,0
26,5,342.23529917295207,6,5,2,2,0,4,1,0.0,0.0,40,31,0
36,3,589.9338946017596,0,6,2,7,5,4,0,0.0,0.0,24,38,0
62,3,519.703761772031,12,14,2,9,0,4,1,0.0,0.0,40,38,1
43,3,424.9811760537165,9,13,2,13,0,4,1,0.0,0.0,45,38,0
43,3,417.8217323213334,9,13,0,3,1,4,1,0.0,11.607684167485422,45,38,1
22,3,640.6551334376397,11,9,3,11,1,4,1,0.0,0.0,55,38,0
28,3,303.7466049192978,11,9,2,2,0,4,1,0.0,0.0,40,38,0
56,5,427.8796559781734,15,10,2,11,0,4,1,0.0,0.0,45,38,0
22,3,602.1536348806673,7,12,4,11,1,4,0,0.0,0.0,15,38,0
57,3,460.92081749471896,9,13,0,3,1,4,0,0.0,0.0,45,38,1
39,3,693.5848902621798,11,9,0,11,4,4,0,0.0,0.0,40,38,0
26,0,431.1438275100317,15,10,4,0,4,4,0,0.0,0.0,15,38,0
17,3,299.70151818100624,1,7,4,7,3,4,1,0.0,0.0,10,38,0
40,6,428.9731926356238,8,11,2,6,0,4,1,0.0,0.0,38,38,1
45,3,506.6053690990651,11,9,2,6,0,2,1,0.0,0.0,40,38,0
44,3,400.40354643784065,11,9,4,2,1,2,1,0.0,0.0,40,38,0
20,1,592.3217031309928,15,10,4,0,3,4,0,0.0,0.0,10,38,0
33,3,517.1112066084045,11,9,2,2,5,4,0,0.0,0.0,40,38,0
23,3,188.76705220985997,15,10,4,11,1,4,1,0.0,0.0,40,38,0
46,5,284.4538626912983,12,14,0,3,1,4,1,0.0,0.0,30,38,0
38,3,415.8449230181848,11,9,2,11,0,4,1,0.0,0.0,50,38,0
54,3,417.5152691818588,11,9,0,13,1,4,1,0.0,0.0,40,38,0
46,3,463.63239748749226,4,3,0,2,1,4,0,0.0,13.274252484557852,45,38,0
25,3,587.359344864794,15,10,2,2,0,4,1,0.0,0.0,40,38,0
46,3,329.69531388844456,15,10,0,11,1,4,0,0.0,0.0,40,38,0
36,1,342.50839405772234,15,10,2,13,5,4,0,0.0,0.0,40,38,0
23,3,629.3639646500267,11,9,4,7,1,4,0,0.0,0.0,25,38,0
29,3,366.2676616901907,11,9,5,6,1,4,1,0.0,0.0,40,38,0
44,3,402.5270177267608,15,10,2,0,5,4,0,0.0,13.41649413166669,6,38,1
19,3,159.46472964263916,15,10,4,0,3,4,0,0.0,0.0,16,38,0
19,3,482.07053425821414,11,9,4,7,2,4,0,0.0,0.0,40,38,0
35,3,469.1460327019722,11,9,2,7,5,4,0,0.0,0.0,40,38,1
27,3,548.9098286604094,9,13,4,2,1,4,1,0.0,0.0,50,38,0
46,5,527.2058421527591,7,12,5,2,1,4,1,0.0,0.0,40,38,0
34,6,313.2107916403903,9,13,2,3,0,4,1,19.736544806437948,0.0,45,38,1
34,3,442.90405281505383,11,9,4,7,1,4,0,0.0,0.0,35,38,0
44,3,339.944113053896,15,10,2,12,0,4,1,0.0,0.0,40,38,0
45,3,311.40809238040043,15,10,0,5,4,4,0,0.0,0.0,40,38,0
20,3,370.5401462729781,11,9,4,9,2,4,0,0.0,0.0,35,38,0
25,3,294.7405638862761,9,13,2,3,0,4,1,0.0,0.0,55,38,1
52,4,363.5629244023653,9,13,2,3,0,4,1,0.0,0.0,50,38,1
20,3,645.0604622824127,15,10,4,5,3,4,1,0.0,0.0,40,38,0
28,3,329.5056903909248,15,10,4,7,1,4,0,0.0,0.0,40,38,0
50,6,536.9851022142049,9,13,2,10,0,4,1,0.0,0.0,40,38,1
34,3,477.16768541048543,8,11,0,12,1,4,0,0.0,0.0,64,38,0
28,3,408.0208328014637,5,4,2,5,0,3,1,0.0,12.964399639206174,40,32,0
41,3,667.3694628914332,12,14,2,3,0,4,1,0.0,12.55072719499653,65,38,1
28,3,331.88100277057134,11,9,2,0,0,4,1,0.0,0.0,40,38,0
46,5,563.2521637774684,11,9,2,2,0,4,1,0.0,0.0,25,38,0
28,3,350.92306849222666,15,10,2,9,5,4,0,0.0,12.357310712443157,40,38,1
32,3,603.868363138855,15,10,2,3,0,4,1,0.0,0.0,50,38,0
41,1,205.78143745245828,15,10,0,7,1,2,0,0.0,0.0,24,38,0
24,3,491.8851491964359,11,9,4,5,4,2,0,0.0,0.0,40,38,0
33,3,344.2382895611701,15,10,0,3,4,4,0,0.0,0.0,40,38,0
46,3,434.0345608358855,10,16,2,3,0,4,1,24.67526686559348,0.0,60,38,1
31,6,1016.4752825327333,15,10,2,6,0,4,1,0.0,0.0,40,38,0
35,3,304.03947112176076,2,8,0,2,1,4,1,0.0,0.0,50,38,1
52,3,436.7630936789417,3,2,2,6,0,4,1,0.0,0.0,40,25,0
30,3,652.6997778458332,1,7,4,7,3,4,0,0.0,0.0,19,38,0
34,1,493.82891774378703,1,7,5,6,1,2,1,0.0,0.0,40,38,0
34,6,490.1866991259555,11,9,0,13,4,4,0,0.0,0.0,40,38,0
20,3,248.54979380397805,15,10,2,11,0,4,1,0.0,0.0,30,38,0
17,3,418.35869777022685,1,7,4,5,3,4,1,12.958447205109934,0.0,18,38,0
32,6,303.3199630752978,9,13,2,3,5,4,0,0.0,0.0,40,38,1
29,3,434.0518402218795,11,9,0,4,1,4,1,0.0,0.0,40,38,0
33,3,478.04602288901015,0,6,4,2,4,4,0,0.0,0.0,35,38,0
25,3,365.20268345125834,11,9,2,13,0,4,1,0.0,0.0,60,38,0
36,0,505.16432969876246,12,14,4,9,1,4,1,0.0,11.208157322621549,40,38,0
23,3,452.3858972160825,11,9,4,5,1,4,1,0.0,0.0,72,5,0
63,4,471.4753440000866,11,9,2,3,0,4,1,0.0,0.0,40,38,1
47,1,536.1716143176549,12,14,2,9,0,4,1,0.0,0.0,40,38,0
80,3,328.271229321121,11,9,6,9,1,4,1,0.0,0.0,24,38,0
17,3,450.02333272842645,1,7,4,9,3,4,1,0.0,0.0,40,38,0
40,5,451.79198753408633,9,13,3,9,1,4,0,12.954475875653415,0.0,40,38,0
30,3,172.2265949265676,7,12,2,7,5,4,0,0.0,0.0,25,38,1
27,3,341.11288454117357,15,10,4,2,3,1,1,0.0,12.557072356438914,40,29,0
33,3,456.51396473711515,12,14,2,9,0,4,1,0.0,0.0,50,38,1
34,1,533.7068483727747,11,9,4,4,1,2,1,8.40611799196616,0.0,60,38,0
34,1,342.0789382584084,15,10,4,10,1,4,0,0.0,0.0,40,38,0
23,3,285.0982286861846,15,10,2,0,0,4,1,0.0,0.0,40,38,0
42,1,583.2220846298603,15,10,2,0,5,4,0,0.0,0.0,40,38,0
29,3,602.8474102125678,9,13,4,9,1,4,1,0.0,0.0,40,38,0
45,3,214.14247593599922,11,9,0,0,1,4,0,0.0,0.0,28,38,0
24,0,437.1189769387735,11,9,4,1,3,4,1,0.0,0.0,40,38,0
44,3,341.51427495787055,15,10,2,9,0,4,1,0.0,0.0,40,38,1
27,3,637.0675003482755,6,5,4,2,2,4,1,0.0,0.0,40,25,0
20,3,546.1016388915162,15,10,4,11,1,4,1,0.0,0.0,35,38,0
44,3,539.0,11,9,6,3,4,2,0,0.0,0.0,40,38,0
51,3,238.56864840125158,11,9,2,2,0,0,1,0.0,0.0,40,38,0
20,3,382.80282130621765,11,9,2,6,0,4,1,0.0,0.0,40,38,0
17,3,508.7946540599655,1,7,4,9,3,4,0,0.0,0.0,5,38,0
19,3,454.31156709905594,11,9,4,6,3,2,0,0.0,0.0,40,38,0
45,4,444.2206658857735,15,10,2,2,0,4,1,0.0,0.0,55,38,1
60,3,495.03737232657494,11,9,2,2,0,4,1,0.0,0.0,40,38,1
42,3,444.503093352566,7,12,2,3,0,2,1,0.0,0.0,40,38,1
44,5,484.6493577835423,11,9,2,11,5,4,0,0.0,0.0,40,38,1
40,3,269.97592485256905,8,11,2,6,0,1,1,0.0,0.0,40,38,1
30,3,424.70460322440584,11,9,2,3,5,4,0,0.0,0.0,40,38,0
38,3,592.704816919856,15,10,2,13,0,2,1,0.0,0.0,50,38,0
23,3,232.40481922714082,11,9,2,13,0,4,1,0.0,0.0,60,38,0
32,3,340.21316846941716,15,10,2,9,0,4,1,0.0,0.0,40,38,0
44,3,341.51427495787055,7,12,4,4,3,4,1,0.0,0.0,40,38,0
54,1,537.4244132899063,11,9,2,13,0,2,1,0.0,0.0,40,38,0
32,3,364.14420220566467,9,13,2,9,0,4,1,0.0,0.0,50,38,0
50,3,439.7431068248825,3,2,3,2,4,4,1,0.0,0.0,40,38,0
24,3,412.3954412939115,9,13,4,12,1,4,0,0.0,0.0,20,38,0
37,3,355.96067198498207,11,9,2,0,5,4,0,0.0,0.0,60,38,0
52,3,188.6743225772919,11,9,0,13,4,4,1,0.0,0.0,40,38,0
38,3,184.344785659915,15,10,2,13,0,4,1,0.0,0.0,40,38,0
49,3,439.0626379003342,12,14,2,3,0,4,1,0.0,12.55072719499653,45,38,1
30,3,344.31235818657456,9,13,2,12,5,4,0,0.0,0.0,16,38,1
60,3,449.4051624091561,15,10,4,9,4,4,1,0.0,0.0,40,38,1
22,3,374.0093581716907,15,10,4,9,3,4,1,0.0,0.0,40,38,0
35,3,533.8726439891822,11,9,4,2,1,4,1,0.0,0.0,40,38,0
30,3,551.3528815559051,11,9,4,13,1,4,1,0.0,0.0,60,38,0
67,3,222.2633573038975,8,11,0,7,1,4,0,0.0,0.0,24,38,0
46,3,528.3900074755388,9,13,4,2,1,4,0,0.0,0.0,40,38,0
17,3,460.2933847015401,6,5,4,7,1,4,1,0.0,0.0,6,38,0
22,3,530.5016493848063,15,10,4,5,3,4,1,0.0,0.0,30,38,0
27,3,401.4411538444956,0,6,4,7,1,4,1,0.0,0.0,40,38,0
23,3,444.8640241691836,11,9,4,7,4,4,0,0.0,0.0,35,38,0
33,3,334.2843101313611,7,12,2,2,0,4,1,0.0,0.0,45,31,0
43,5,413.1839783921927,15,10,2,2,0,4,1,0.0,0.0,20,38,0
28,6,264.76404589747455,9,13,4,9,1,4,1,0.0,0.0,20,38,0
41,3,440.02954446264175,11,9,3,2,4,4,0,0.0,0.0,40,38,0
52,3,521.2955016111304,2,8,4,9,2,2,1,8.40611799196616,0.0,40,38,0
25,3,435.63172519916407,15,10,3,0,3,2,0,0.0,0.0,20,38,0
63,3,633.6647378543325,3,2,2,9,0,4,1,0.0,0.0,35,38,0
59,1,535.6930091012949,11,9,2,13,0,4,1,0.0,0.0,45,38,0
45,1,405.49599258192427,9,13,0,9,4,4,0,0.0,0.0,40,38,0
38,3,301.72669752608897,9,13,2,11,0,4,1,24.67526686559348,0.0,60,38,1
40,3,589.8593052584658,11,9,4,7,1,4,0,0.0,0.0,35,38,0
46,0,609.4038070114101,11,9,0,0,1,4,1,0.0,0.0,40,38,0
35,3,179.4993036198191,7,12,4,3,1,4,0,0.0,0.0,60,38,0
34,3,432.7250859379428,11,9,0,9,4,4,0,0.0,0.0,25,38,0
33,3,422.027250305001,9,13,4,2,3,4,1,0.0,0.0,20,38,0
41,3,585.7653113662502,11,9,0,0,4,4,0,0.0,0.0,36,38,0
20,3,512.5904798179537,15,10,4,6,3,4,1,0.0,0.0,40,38,0
23,3,634.9070798156215,4,3,4,7,3,4,1,0.0,0.0,40,7,0
26,3,253.5606436338258,15,10,4,9,1,4,0,0.0,0.0,35,38,0
72,3,550.9882031405028,11,9,2,9,0,4,1,0.0,0.0,20,38,0
23,1,570.0526291492743,11,9,4,4,1,4,1,0.0,0.0,40,30,0
62,1,337.7277009663258,11,9,2,13,0,4,1,0.0,0.0,40,38,0
52,3,221.18996360594664,15,10,2,0,0,4,1,0.0,0.0,40,38,0
58,3,425.41744204957087,15,10,0,7,4,4,0,0.0,0.0,42,9,0
25,3,425.50440655767596,9,13,4,11,1,4,0,0.0,0.0,40,38,0
24,3,622.971106874147,9,13,4,3,1,2,1,0.0,0.0,40,38,0
19,3,499.60884699933007,15,10,4,10,3,4,1,0.0,0.0,8,38,0
43,3,334.85967210161334,15,10,2,3,0,4,1,0.0,0.0,40,38,0
47,1,736.9952510023386,11,9,5,0,4,2,0,0.0,0.0,40,38,0
39,3,303.3084238856547,11,9,0,7,4,4,0,0.0,0.0,40,38,0
49,3,376.7545620161752,8,11,3,5,4,4,1,0.0,11.133362815209518,42,38,0
53,3,501.8007572732429,4,3,6,9,4,2,0,0.0,0.0,30,38,0
32,3,192.53571097331528,8,11,4,2,1,4,1,0.0,0.0,45,38,0
34,3,581.0223747843107,15,10,2,9,0,4,1,0.0,0.0,50,38,1
28,3,435.1390582331124,11,9,0,2,1,4,1,0.0,0.0,45,38,0
57,3,471.39792108154234,8,11,6,9,4,4,0,0.0,0.0,38,38,0
25,3,516.7630017716052,15,10,4,0,1,0,0,0.0,0.0,20,38,0
20,3,463.28716796388824,15,10,4,9,3,4,1,0.0,0.0,24,38,0
21,3,451.9137085772017,15,10,4,9,4,4,0,0.0,0.0,35,38,0
34,3,328.8099755177753,9,13,2,9,0,4,1,0.0,0.0,50,38,1
38,4,314.8745782053546,9,13,2,3,0,4,1,24.67526686559348,0.0,80,38,1
50,3,442.980812225541,11,9,2,3,0,4,1,19.736544806437948,0.0,50,38,1
24,1,498.3412485436059,15,10,0,5,1,2,1,0.0,0.0,50,38,0
37,1,431.31774830164363,15,10,2,12,0,4,1,0.0,0.0,45,38,1
44,3,421.78786137109256,15,10,0,6,4,4,1,0.0,0.0,58,38,1
28,3,292.9368532636343,15,10,2,11,5,4,0,0.0,0.0,40,38,0
42,3,470.2892726822503,9,13,2,3,0,4,1,0.0,0.0,40,38,1
74,3,314.93332627716615,15,10,0,0,1,4,0,0.0,0.0,9,38,0
38,5,436.3335879805725,11,9,2,2,0,4,1,0.0,0.0,50,38,0
44,5,450.21328278939086,12,14,2,9,0,4,1,0.0,0.0,40,38,0
44,3,330.66448251966824,1,7,0,6,4,3,0,0.0,0.0,46,32,0
26,3,329.6331294029773,11,9,4,6,1,4,1,0.0,0.0,40,38,0
36,3,444.0743181045263,11,9,2,7,0,2,1,0.0,0.0,40,38,0
41,3,318.9655153774464,7,12,2,3,5,4,0,0.0,0.0,50,38,1
67,3,481.20577718892775,14,15,2,9,0,4,1,27.167229131758894,0.0,48,38,1
39,1,455.9089821444627,2,8,2,12,0,4,1,0.0,0.0,50,38,0
57,3,436.9691064594842,3,2,6,8,1,2,0,0.0,0.0,30,38,0
29,3,319.91405095744074,8,11,5,2,1,4,1,0.0,0.0,40,38,0
31,4,203.69830632580135,9,13,4,4,1,4,0,0.0,0.0,45,38,0
34,3,435.9208643779281,11,9,4,9,4,2,0,0.0,0.0,40,38,0
44,3,458.8300338905465,15,10,2,13,0,4,1,0.0,0.0,40,38,0
29,3,365.97404279538733,10,16,4,9,3,4,1,0.0,0.0,40,38,0
30,3,487.7530112669731,15,10,4,5,4,4,0,0.0,0.0,40,38,0
27,3,404.7987154129815,11,9,4,13,1,4,1,0.0,0.0,40,38,0
27,3,449.3016803885781,15,10,2,11,0,4,1,0.0,0.0,50,38,0
32,3,290.13617492481006,11,9,4,5,1,4,0,0.0,0.0,45,38,0
58,3,227.29276275323858,0,6,2,7,5,4,0,0.0,0.0,8,38,0
35,1,483.039335872349,15,10,2,10,0,4,1,0.0,0.0,40,38,0
21,3,509.42124023248186,11,9,4,5,3,4,1,0.0,0.0,36,38,0
28,3,429.9197599552735,15,10,4,2,4,4,1,0.0,0.0,40,38,0
46,5,495.70555776589794,15,10,0,3,1,4,1,0.0,0.0,50,38,0
36,5,164.47796204963143,11,9,5,7,4,4,0,0.0,0.0,40,38,0
72,3,453.1478787327598,1,7,6,0,4,4,0,0.0,0.0,40,38,0
35,3,478.88203140230684,11,9,2,6,5,2,0,0.0,0.0,40,38,0
33,0,565.2963824402204,8,11,0,2,4,2,0,0.0,0.0,40,38,1
69,3,369.0772276908994,1,7,4,6,1,4,0,0.0,0.0,40,38,0
35,3,233.6150680071814,11,9,2,6,0,4,1,0.0,0.0,40,38,0
31,3,568.3915903670637,11,9,5,0,4,4,0,0.0,0.0,20,38,0
34,3,385.08570474635906,11,9,2,12,5,4,0,0.0,0.0,32,38,0
30,3,390.4523018244354,1,7,2,7,0,4,1,0.0,0.0,40,25,0
28,3,337.71733742880303,9,13,4,13,1,4,1,0.0,0.0,55,38,0
54,3,461.47589319486667,9,13,2,11,0,4,1,0.0,0.0,35,38,1
47,3,513.8599030864347,15,10,2,9,0,4,1,0.0,0.0,50,38,1
24,3,287.75684179529077,11,9,4,5,4,2,0,0.0,0.0,40,38,0
52,5,578.1634716929115,9,13,2,9,0,4,1,0.0,0.0,60,38,1
20,3,165.33904560024533,11,9,4,5,3,0,1,0.0,0.0,48,38,0
43,4,434.092156114344,12,14,2,3,0,4,1,17.11456643300559,0.0,45,38,0
45,3,658.5324593366678,5,4,5,7,4,4,0,0.0,0.0,40,25,0
29,5,332.66048758456424,11,9,5,2,1,4,1,0.0,0.0,35,38,0
47,3,295.78708558691335,12,14,0,3,4,4,1,0.0,0.0,42,38,0
24,3,595.273886542993,11,9,4,2,3,4,1,0.0,0.0,40,38,0
51,3,308.98058191413907,11,9,2,9,0,4,1,0.0,0.0,40,38,0
17,3,492.6641858304701,1,7,4,11,3,4,1,0.0,0.0,12,38,0
37,3,149.87661592123035,8,11,2,2,0,4,1,0.0,12.55072719499653,40,38,1
27,3,397.68832017045713,10,16,4,9,1,4,0,0.0,0.0,70,38,0
29,3,591.7448774598729,9,13,2,3,5,4,1,0.0,0.0,40,38,1
18,3,406.85623996689543,2,8,4,9,3,4,1,0.0,0.0,25,38,0
36,5,169.5228598154243,7,12,0,11,4,4,0,0.0,0.0,35,38,0
58,1,532.5739385287268,9,13,4,9,1,4,0,0.0,0.0,40,38,0
26,5,294.35692619675183,15,10,2,2,0,4,1,0.0,0.0,45,38,0
65,3,442.417223896177,15,10,2,9,0,4,1,0.0,0.0,30,38,1
57,3,264.3558208173219,11,9,2,11,0,4,1,0.0,0.0,40,38,1
59,3,446.8926045483411,11,9,2,2,0,4,1,0.0,0.0,40,38,0
27,3,426.21473461155705,11,9,2,6,0,4,1,0.0,0.0,40,38,0
31,5,583.8998201746598,9,13,4,12,1,4,1,0.0,0.0,40,38,0
21,3,444.68753074490405,15,10,4,11,3,4,0,0.0,0.0,24,38,0
29,3,185.18099254513137,15,10,4,0,1,4,1,0.0,0.0,60,38,0
18,3,395.93433799053093,1,7,4,7,3,4,1,0.0,0.0,40,38,0
52,3,160.70469812671936,0,6,2,2,0,4,1,0.0,12.357310712443157,47,38,1
57,4,322.4096772741166,9,13,0,9,1,4,1,0.0,0.0,80,38,0
42,3,370.66157070837545,11,9,2,9,0,4,1,0.0,0.0,40,38,0
55,3,324.2499036237328,11,9,2,9,5,1,0,0.0,0.0,40,38,0
60,3,198.37338531163903,5,4,4,13,1,4,1,0.0,0.0,48,38,1
31,3,410.3498507371484,9,13,2,9,0,4,1,19.736544806437948,0.0,40,1,1
23,3,343.2040209554661,9,13,4,0,3,4,0,0.0,0.0,40,38,0
27,3,516.8626510012114,11,9,4,11,3,4,1,0.0,0.0,40,38,0
23,3,315.27606950100096,15,10,4,9,4,0,0,0.0,0.0,25,38,0
42,5,462.8628306528836,14,15,2,9,0,4,1,0.0,12.389967605074764,50,38,1
25,3,447.6695209638467,15,10,4,12,1,4,1,12.954475875653415,0.0,40,38,0
49,3,369.39815917245716,9,13,4,9,1,4,0,0.0,0.0,45,38,0
32,3,489.71828636472213,9,13,4,12,1,4,1,0.0,0.0,40,38,0
19,3,465.8744466055205,15,10,4,0,3,4,1,0.0,0.0,28,38,0
60,3,226.4729564429272,5,4,0,7,1,4,0,0.0,0.0,40,38,0
42,1,419.1348231774592,6,5,2,7,0,4,1,0.0,0.0,40,38,0
35,5,440.91268976975476,7,12,4,4,1,4,1,0.0,0.0,40,38,0
48,3,213.56966076669224,11,9,4,0,4,2,0,0.0,0.0,37,38,0
51,3,640.4014366005123,12,14,2,2,0,4,1,0.0,0.0,40,38,1
29,3,427.22476519977164,11,9,4,2,1,0,1,0.0,0.0,40,38,0
36,1,582.8996483100672,11,9,5,3,1,2,1,0.0,0.0,40,38,0
17,3,411.895617845104,0,6,4,7,3,4,0,0.0,0.0,21,38,0
52,3,448.16626379057135,12,14,0,9,1,4,0,18.990761898674965,0.0,60,38,0
24,3,497.55803681580704,11,9,4,2,1,4,1,0.0,0.0,40,38,0
24,3,499.90899171749254,11,9,2,5,0,4,1,0.0,0.0,50,38,0
26,1,456.20390178077173,9,13,4,9,3,4,1,10.180071302812413,0.0,40,38,0
27,3,331.48303123991127,9,13,4,7,3,4,0,0.0,0.0,20,38,0
39,3,455.8771764411989,11,9,4,5,3,4,1,0.0,0.0,60,38,0
30,3,607.4759254489021,11,9,2,13,0,2,1,0.0,0.0,45,38,0
50,5,337.8120779368316,11,9,2,3,0,4,1,0.0,0.0,32,38,0
52,4,225.93804460515275,9,13,2,11,0,4,1,0.0,0.0,55,38,0
46,3,319.98124945065143,14,15,2,9,0,4,1,24.67526686559348,0.0,45,38,1
23,3,436.4435816918379,9,13,4,11,3,4,0,0.0,0.0,20,38,0
45,3,680.0294111286659,1,7,6,7,1,2,0,0.0,0.0,20,38,0
65,3,330.6826273029776,6,5,6,8,4,2,0,0.0,0.0,24,38,0
29,3,185.42653531789887,8,11,2,13,0,4,1,0.0,0.0,55,38,0
47,3,491.7641711227039,6,5,3,5,4,4,1,0.0,0.0,40,7,0
30,3,352.4017593599669,11,9,4,4,3,2,1,0.0,0.0,60,38,0
34,3,391.93621930104905,11,9,2,11,0,4,1,0.0,0.0,45,38,1
38,5,517.2581560497621,11,9,2,11,0,4,1,0.0,0.0,64,38,0
33,3,453.2868848753513,15,10,2,3,0,4,1,0.0,0.0,40,38,1
49,3,517.7740820087464,9,13,2,11,0,4,1,0.0,0.0,26,38,1
47,5,406.2499230769158,15,10,4,7,4,2,0,0.0,0.0,40,38,0
49,1,347.0605134555068,0,6,5,7,4,2,0,0.0,0.0,40,38,0
43,3,392.90456856595597,15,10,2,2,0,4,1,24.67526686559348,0.0,60,38,1
30,3,321.9456475866695,9,13,2,0,5,2,0,0.0,0.0,40,38,1
58,5,189.00529093123293,11,9,2,2,0,4,1,0.0,0.0,60,38,0
19,3,512.4460947260696,11,9,4,7,3,4,0,0.0,0.0,14,38,0
21,3,475.5849030404561,9,13,4,5,1,4,1,0.0,0.0,40,38,0
33,3,419.1622597515191,9,13,2,3,0,4,1,24.67526686559348,0.0,60,38,1
47,4,498.14154614928475,4,3,2,13,0,4,1,0.0,0.0,50,4,0
52,5,537.9925650043874,10,16,2,9,0,4,1,0.0,0.0,60,38,1
26,3,275.05272221885025,11,9,0,2,1,4,1,0.0,0.0,55,38,0
60,3,446.51763682972256,11,9,2,2,0,4,1,0.0,0.0,40,38,0
21,3,401.2081753902829,15,10,4,5,3,4,1,0.0,0.0,40,38,0
36,3,434.2384137775008,15,10,2,11,0,4,1,17.300315184652735,0.0,50,38,1
31,3,236.32393023136697,15,10,2,2,0,4,1,0.0,0.0,45,38,0
50,4,441.9524861339735,10,16,5,9,1,4,1,0.0,0.0,40,38,1
31,1,634.1048809148215,11,9,0,0,4,4,0,0.0,0.0,40,38,0
71,3,279.78027092702587,11,9,2,2,0,4,1,0.0,0.0,15,38,0
58,3,398.2599653492678,11,9,2,9,0,4,1,0.0,0.0,50,38,0
30,6,411.69891911444216,9,13,2,12,0,4,1,0.0,0.0,40,38,1
20,3,361.88257764086956,15,10,4,7,3,4,1,0.0,0.0,20,38,0
24,3,746.096508502754,11,9,4,3,2,4,1,16.006507769366415,0.0,50,38,0
35,3,540.8068046909174,10,16,2,9,0,1,1,0.0,0.0,40,35,1
38,6,379.17542114435633,15,10,5,3,1,4,0,0.0,0.0,45,38,0
27,3,536.9739286036148,11,9,4,6,3,4,0,0.0,0.0,32,38,0
29,6,267.56681408575315,15,10,4,0,4,1,0,0.0,0.0,40,29,0
70,3,409.09412119951077,6,5,6,9,4,4,0,10.357096426947738,0.0,15,38,0
34,3,326.71394215735575,11,9,2,2,0,4,1,0.0,0.0,45,38,0
44,3,468.2819663407934,5,4,2,2,0,4,1,0.0,0.0,35,38,0
43,3,417.7606970503568,11,9,2,6,0,4,1,0.0,0.0,40,38,1
44,5,578.9499114776684,2,8,2,5,0,2,1,0.0,0.0,40,38,1
35,3,511.16826975077396,12,14,4,11,1,4,1,0.0,0.0,60,38,0
27,3,334.5145736735546,15,10,4,9,1,4,1,0.0,0.0,40,38,0
43,1,440.86279044618857,12,14,4,9,1,4,1,0.0,0.0,38,38,0
20,3,284.8596145472362,15,10,4,11,1,4,0,0.0,0.0,25,38,0
42,3,584.1266985851614,7,12,0,9,4,4,0,20.499107635159497,0.0,40,38,1
27,6,499.361592435782,15,10,2,13,0,4,1,15.053144819505858,0.0,40,38,0
42,3,497.01006026035327,11,9,2,2,0,2,1,0.0,0.0,40,38,1
20,3,338.74178956839677,1,7,3,9,3,1,0,0.0,12.078193083829142,40,34,0
24,3,414.9048083597007,6,5,4,6,1,4,1,0.0,11.983774366920517,40,38,0
48,0,332.35071836841274,15,10,0,3,1,4,1,0.0,0.0,40,38,0
17,3,282.97879779234347,1,7,4,9,3,4,0,0.0,0.0,20,38,0
17,5,607.2067193304106,1,7,4,4,3,4,1,0.0,0.0,10,38,0
33,3,427.26572528111825,9,13,2,3,0,4,1,0.0,0.0,40,38,1
50,4,468.42288586276396,11,9,2,11,0,4,1,0.0,0.0,50,38,1
22,3,490.7310872565544,11,9,4,11,3,4,0,13.745397908899113,0.0,40,38,0
17,3,320.5089702332838,2,8,4,7,3,4,1,0.0,0.0,16,38,0
32,3,475.67530942860594,15,10,2,0,0,4,1,0.0,0.0,40,25,0
31,3,354.1990965544661,11,9,4,2,1,4,1,0.0,0.0,45,38,0
58,5,451.6868384179464,11,9,6,3,1,4,1,0.0,0.0,50,38,0
29,1,303.7466049192978,11,9,4,10,3,4,1,0.0,0.0,48,38,0
37,3,401.4237162899073,8,11,2,2,0,4,1,0.0,0.0,40,31,1
34,5,436.22242033164684,11,9,2,2,0,4,1,0.0,0.0,40,38,1
23,1,656.3748928775384,15,10,5,3,4,2,1,0.0,0.0,40,38,0
18,6,243.60213463760945,1,7,4,0,3,4,0,0.0,0.0,5,38,0
34,3,369.7580289865252,11,9,0,3,1,4,0,0.0,0.0,40,38,0
